0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Genesis,37,23,polymita,polymitus,adjective,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,positive
Genesis,37,23,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,24,miseruntque,miserunquo,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,24,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,24,cisternam,cisternus,adjective,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,37,24,quae,qui,pronoun,-,-,singular,-,relative,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,24,non,non,particle,-,-,-,-,-,-,-,neg,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,24,habebat,habeo,verb,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,37,24,aquam,aqua,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,24,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,25,sedentes,sedeo,verb,-,-,plural,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,25,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,25,comederent,comedo,verb,-,-,plural,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,25,panem,panis,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,25,viderunt,viderunt,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,25,viatores,viatores,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,25,Ismahelitas,Ismahelitas,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,25,venire,venire,verb,-,-,-,active,-,present,-,-,-,-,-,imperfective,-,-,-,-,-,infinitive,-
Genesis,37,25,de,de,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,25,Galaad,Galaad,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,25,camelos,camelus,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,25,eorum,is,pronoun,-,-,plural,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,25,portare,porto,verb,-,-,-,active,-,present,-,-,-,-,-,imperfective,-,-,-,-,-,infinitive,-
Genesis,37,25,aromata,aromatus,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,25,resinam,resina,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,25,stacten,stacto,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,37,25,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,25,Aegyptum,Aegyptum,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,25,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,26,dixit,dico,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,26,ergo,ergo,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,26,Iudas,Iudas,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,26,fratribus,frater,noun,-,-,plural,-,-,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,37,26,suis,suus,determiner,-,-,plural,-,personal,-,pos,-,masculine,-,dative,-,-,-,-,pos,psor,-,-
Genesis,37,26,quid,quis,pronoun,-,-,singular,-,indefinite,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,26,nobis,nos,pronoun,-,-,plural,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,37,26,prodest,prodeo,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,37,26,si,si,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,26,occiderimus,occido,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,first,finite,-
Genesis,37,26,fratrem,frater,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,26,nostrum,noster,determiner,-,-,singular,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,37,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,26,celaverimus,celaverimus,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,first,finite,-
Genesis,37,26,sanguinem,sanguis,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,26,ipsius,ipse,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,26,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,27,melius,bonus,adjective,-,-,singular,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,comparative
Genesis,37,27,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,37,27,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,27,vendatur,vendatur,verb,-,-,singular,passive,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,27,Ismahelitis,Ismahelitis,noun,-,-,singular,-,-,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,37,27,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,27,manus,manus,noun,-,-,plural,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,27,nostrae,noster,determiner,-,-,plural,-,personal,-,-,-,feminine,-,nominative,-,-,-,-,pos,psor,-,-
Genesis,37,27,non,non,particle,-,-,-,-,-,-,-,neg,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,27,polluantur,polluo,verb,-,-,plural,passive,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,27,frater,frater,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,27,enim,enim,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,27,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,27,caro,caro,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,27,nostra,noster,determiner,-,-,singular,-,personal,-,-,-,feminine,-,nominative,-,-,-,-,pos,psor,-,-
Genesis,37,27,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,37,27,adquieverunt,aqquio,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,27,fratres,frater,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,27,sermonibus,sermo,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,27,eius,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,27,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,28,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,28,praetereuntibus,praetereo,verb,-,-,plural,active,-,present,-,-,masculine,-,ablative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,28,Madianitis,Madianitis,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,28,negotiatoribus,negotiator,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,28,extrahentes,extraho,verb,-,-,plural,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,28,eum,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,28,de,de,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,28,cisterna,cisterna,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,28,vendiderunt,vendiderunt,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,28,Ismahelitis,Ismahelitis,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,28,viginti,viginti,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,28,argenteis,argentea,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,28,qui,qui,pronoun,-,-,plural,-,relative,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,28,duxerunt,duco,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,28,eum,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,28,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,28,Aegyptum,Aegyptum,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,28,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,29,reversusque,reversusque,verb,-,-,singular,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,37,29,Ruben,Ruben,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,29,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,29,cisternam,cisternus,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,29,non,non,particle,-,-,-,-,-,-,-,neg,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,29,invenit,invenit,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,37,29,puerum,puer,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,29,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,30,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,30,scissis,scio,verb,-,-,plural,passive,-,past,-,-,masculine,-,ablative,perfective,-,-,-,-,-,participle,positive
Genesis,37,30,vestibus,vestibus,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,30,pergens,pergo,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,30,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,30,fratres,frater,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,30,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,37,30,puer,puer,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,30,non,non,particle,-,-,-,-,-,-,-,neg,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,30,conparet,conparo,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,30,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,30,ego,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,30,quo,qui,pronoun,-,-,singular,-,relative,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,30,ibo,eo,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,first,finite,-
Genesis,37,30,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,31,tulerunt,fero,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,31,autem,autem,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,31,tunicam,tunicus,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,31,eius,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,31,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,31,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,31,sanguinem,sanguis,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,31,hedi,hedi,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,31,quem,qui,pronoun,-,-,singular,-,relative,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,31,occiderant,occido,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,31,tinxerunt,tingo,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,31,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,32,mittentes,mitto,verb,-,-,plural,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,32,qui,qui,pronoun,-,-,plural,-,relative,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,32,ferrent,fero,verb,-,-,plural,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,32,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,32,patrem,pater,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,32,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,32,dicerent,dico,verb,-,-,plural,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,32,hanc,hic,pronoun,-,-,singular,-,demonstrative,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,32,invenimus,invenimus,verb,-,-,plural,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,first,finite,-
Genesis,37,32,vide,vide,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,37,32,utrum,utrum,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,32,tunica,tunicus,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,32,filii,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,32,tui,tuus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,genitive,-,-,-,-,pos,psor,-,-
Genesis,37,32,sit,sum,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,32,an,an,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,32,non,non,particle,-,-,-,-,-,-,-,neg,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,32,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,33,quam,qui,pronoun,-,-,singular,-,relative,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,33,cum,cum,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,33,agnovisset,agnovisset,verb,-,-,singular,active,-,pluperfect,-,-,-,-,-,perfective,-,-,subjunctive,-,third,finite,-
Genesis,37,33,pater,pater,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,33,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,37,33,tunica,tunicus,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,33,filii,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,33,mei,meus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,genitive,-,-,-,-,pos,psor,-,-
Genesis,37,33,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,37,33,fera,ferus,adjective,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,positive
Genesis,37,33,pessima,pessimus,adjective,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,positive
Genesis,37,33,comedit,comedo,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,37,33,eum,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,33,bestia,bestius,adjective,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,positive
Genesis,37,33,devoravit,devoravit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,33,Ioseph,Ioseph,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,33,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,34,scissisque,scissus,noun,-,-,plural,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,34,vestibus,vestibus,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,34,indutus,induo,verb,-,-,singular,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,37,34,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,37,34,cilicio,cilicio,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,34,lugens,lugeo,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,34,filium,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,34,multo,multo,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,positive
Genesis,37,34,tempore,tempus,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,34,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,35,congregatis,congrego,verb,-,-,plural,passive,-,past,-,-,masculine,-,ablative,perfective,-,-,-,-,-,participle,positive
Genesis,37,35,autem,autem,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,35,cunctis,cunctus,pronoun,-,-,plural,-,indefinite,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,35,liberis,liber,adjective,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,positive
Genesis,37,35,eius,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,35,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,35,lenirent,leneo,verb,-,-,plural,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,37,35,dolorem,dolor,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,35,patris,pater,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,35,noluit,nolo,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,modal,-,indicative,-,third,finite,-
Genesis,37,35,consolationem,consolatio,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,35,recipere,recipio,verb,-,-,-,active,-,present,-,-,-,-,-,imperfective,-,-,-,-,-,infinitive,-
Genesis,37,35,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,35,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,37,35,descendam,descendo,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,first,finite,-
Genesis,37,35,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,35,filium,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,35,meum,meus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,37,35,lugens,lugeo,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,35,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,35,infernum,infernus,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,37,35,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,35,illo,ille,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,35,perseverante,perseverante,verb,-,-,singular,active,-,present,-,-,masculine,-,ablative,imperfective,-,-,-,-,-,participle,positive
Genesis,37,35,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,35,fletu,fletus,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,35,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,36,Madianei,Madianei,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,37,36,vendiderunt,vendiderunt,verb,-,-,plural,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,37,36,Ioseph,Ioseph,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,37,36,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,37,36,Aegypto,Aegypto,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,36,Putiphar,Putiphar,noun,-,-,singular,-,-,-,-,-,masculine,-,-,-,-,-,-,-,-,-,-
Genesis,37,36,eunucho,eunuchus,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,36,Pharaonis,Pharaonis,noun,-,-,singular,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,36,magistro,magister,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,37,36,militiae,militia,noun,-,-,singular,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,37,36,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,38,1,eo,is,determiner,-,-,singular,-,demonstrative,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,38,1,tempore,tempus,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,38,1,descendens,descendo,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,38,1,Iudas,Iudas,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,38,1,a,ab,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,38,1,fratribus,frater,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,38,1,suis,suus,determiner,-,-,plural,-,personal,-,pos,-,masculine,-,ablative,-,-,-,-,pos,psor,-,-
Genesis,38,1,divertit,divertit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,38,1,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,38,1,virum,virum,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,38,1,odollamitem,odollamisis,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,38,1,nomine,nomen,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
